/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (19).jpg,0.15227272727272728,0.14148181818181818,0.048045454545454544,0.2318090909090909,0.04070909090909091,0.11720909090909092,0.0101,0.11199090909090909,0.043036363636363636,0.06638181818181818,0.03494545454545454,0.0020181818181818183
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (2).jpg,0.0007454545454545455,0.0006636363636363636,0.00034545454545454544,0.1262181818181818,0.17224545454545453,0.04094545454545455,0.0037454545454545453,0.04148181818181818,0.6134090909090909,0.0001,9.09090909090909e-05,9.090909090909091e-06
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (20).jpg,0.20165454545454545,0.2530090909090909,0.055827272727272725,0.2661909090909091,0.02209090909090909,0.0145,0.010945454545454545,0.12544545454545455,0.04449090909090909,0.0036,0.0019090909090909091,0.0003363636363636364
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (21).jpg,0.2270909090909091,0.2367,0.009645454545454546,0.09270909090909091,0.06604545454545455,0.009136363636363637,0.07705454545454546,0.25481818181818183,0.013554545454545455,0.008672727272727273,0.003809090909090909,0.0007636363636363637
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (22).jpg,0.2571,0.1731909090909091,0.032327272727272725,0.2795818181818182,0.037690909090909094,0.03906363636363636,0.0117,0.13112727272727273,0.03266363636363637,0.0032181818181818184,0.0017363636363636364,0.0006
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (23).jpg,0.2571,0.1731909090909091,0.032327272727272725,0.2795818181818182,0.037690909090909094,0.03906363636363636,0.0117,0.13112727272727273,0.03266363636363637,0.0032181818181818184,0.0017363636363636364,0.0006
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (24).jpg,0.02950909090909091,0.023145454545454545,0.34015454545454543,0.2178,0.009545454545454546,0.004881818181818182,0.0027545454545454544,0.15232727272727273,0.21631818181818183,0.0021636363636363637,0.0009272727272727273,0.0004727272727272727
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (25).jpg,0.010636363636363637,0.0054181818181818185,0.017272727272727273,0.05940909090909091,0.011336363636363636,0.1806,0.006663636363636364,0.08692727272727273,0.6192727272727273,0.0015454545454545454,0.0006727272727272728,0.00024545454545454545
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (26).jpg,0.0029454545454545454,0.003618181818181818,0.04775454545454545,0.1611090909090909,0.6598090909090909,0.12066363636363636,0.0005727272727272727,0.0028363636363636364,0.0002090909090909091,0.0003,0.00017272727272727272,9.090909090909091e-06
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (27).jpg,0.11421818181818182,0.018109090909090908,0.09168181818181818,0.07464545454545454,0.5211090909090909,0.16377272727272726,0.0007272727272727272,0.0008727272727272727,0.009745454545454545,0.0018454545454545455,0.0014818181818181818,0.0017909090909090908
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (28).jpg,0.17881818181818182,0.21702727272727274,0.21335454545454546,0.05479090909090909,0.005354545454545455,3.6363636363636364e-05,0.002181818181818182,0.06482727272727273,0.22991818181818183,0.020863636363636362,0.012354545454545455,0.0004727272727272727
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (29).jpg,0.2882,0.20378181818181818,0.058281818181818185,0.18074545454545454,0.038336363636363634,0.013045454545454546,0.015563636363636363,0.15508181818181818,0.03534545454545455,0.006572727272727273,0.0035,0.0015454545454545454
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (3).jpg,0.008445454545454546,0.009863636363636364,0.17367272727272728,0.014909090909090908,0.005372727272727273,0.0013181818181818182,0.004190909090909091,0.006309090909090909,0.7744,0.0008727272727272727,0.0003363636363636364,0.0003090909090909091
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (30).jpg,0.2882,0.20378181818181818,0.058281818181818185,0.18074545454545454,0.038336363636363634,0.013045454545454546,0.015563636363636363,0.15508181818181818,0.03534545454545455,0.006572727272727273,0.0035,0.0015454545454545454
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (31).jpg,0.17777272727272728,0.5074,0.027554545454545453,0.06931818181818182,0.016636363636363637,0.002618181818181818,0.021454545454545455,0.06123636363636364,0.08571818181818182,0.013872727272727273,0.015227272727272726,0.001190909090909091
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (32).jpg,0.0025181818181818183,0.013218181818181818,0.0297,0.02870909090909091,0.7958363636363637,0.06361818181818182,0.0019272727272727273,0.047854545454545455,0.014936363636363637,0.0011545454545454545,0.00044545454545454543,8.181818181818182e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (33).jpg,0.20128181818181817,0.28864545454545454,0.036654545454545454,0.06280909090909091,0.032872727272727276,0.07150909090909091,0.0104,0.21713636363636363,0.06301818181818182,0.008872727272727273,0.005690909090909091,0.0011090909090909092
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (34).jpg,0.018927272727272727,0.0026,0.08578181818181818,0.15763636363636363,0.5616636363636364,0.16812727272727274,0.0007818181818181818,0.0007909090909090909,0.0022727272727272726,0.0008727272727272727,0.00016363636363636363,0.00038181818181818184
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (35).jpg,0.013763636363636363,0.008690909090909091,0.09682727272727273,0.24313636363636362,0.3457363636363636,0.28846363636363637,0.0015181818181818183,0.0005818181818181818,0.0009454545454545454,0.00016363636363636363,0.00014545454545454546,2.7272727272727273e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (36).jpg,0.007527272727272727,0.005572727272727273,0.26147272727272725,0.35257272727272726,0.08883636363636363,0.0007090909090909091,0.0043,0.0113,0.26640909090909093,0.0005727272727272727,0.00032727272727272726,0.0004
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (37).jpg,0.14464952880165058,0.15131879774717003,0.062131266380415995,0.05036524842469191,0.027312775330396475,0.056198070596107735,0.018613728879718953,0.18408520604472203,0.147839179166899,0.08811687949590141,0.06632465287458875,0.0030446662577371325
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (38).jpg,0.015672727272727272,0.0067909090909090905,0.024890909090909092,0.18024545454545454,0.39594545454545454,0.36806363636363637,0.0013909090909090909,0.0019181818181818182,0.004718181818181818,0.00013636363636363637,0.00013636363636363637,9.09090909090909e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (39).jpg,0.015672727272727272,0.0067909090909090905,0.024890909090909092,0.18024545454545454,0.39594545454545454,0.36806363636363637,0.0013909090909090909,0.0019181818181818182,0.004718181818181818,0.00013636363636363637,0.00013636363636363637,9.09090909090909e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (4).jpg,0.0006181818181818182,0.00023636363636363636,0.032154545454545456,0.027072727272727273,0.575609090909091,0.3633727272727273,0.0003363636363636364,0.00012727272727272728,0.0003181818181818182,7.272727272727273e-05,3.6363636363636364e-05,4.545454545454545e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (40).jpg,0.2430090909090909,0.20884545454545456,0.04090909090909091,0.23549090909090908,0.06054545454545455,0.10077272727272728,0.0397,0.02261818181818182,0.043481818181818184,0.0025909090909090908,0.001409090909090909,0.0006272727272727273
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (41).jpg,0.1086090909090909,0.537,0.022936363636363637,0.12387272727272727,0.018981818181818183,0.0056,0.018872727272727274,0.07725454545454545,0.07894545454545454,0.0044181818181818185,0.0019181818181818182,0.001590909090909091
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (42).jpg,0.02832727272727273,0.2111090909090909,0.13283636363636364,0.24561818181818182,0.01659090909090909,0.0068727272727272725,0.0049545454545454545,0.03099090909090909,0.3185818181818182,0.002109090909090909,0.0019454545454545454,6.363636363636364e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (43).jpg,0.012236363636363635,0.004672727272727273,0.08989090909090909,0.25744545454545453,0.2909818181818182,0.3392,0.0017181818181818181,0.0008909090909090909,0.0015545454545454545,0.0008909090909090909,0.0001818181818181818,0.0003363636363636364
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (44).jpg,0.09377272727272727,0.13846363636363637,0.3493181818181818,0.06703636363636363,0.03632727272727273,0.0002636363636363636,0.012745454545454546,0.030363636363636363,0.2674,0.002409090909090909,0.0018363636363636364,6.363636363636364e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (45).jpg,0.06548181818181818,0.1488909090909091,0.1955,0.18739090909090908,0.014763636363636364,0.009518181818181818,0.0033454545454545456,0.023845454545454545,0.3442090909090909,0.004045454545454546,0.002372727272727273,0.0006363636363636364
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (46).jpg,0.029772727272727274,0.08442727272727273,0.14043636363636364,0.2807090909090909,0.05521818181818182,0.005581818181818182,0.017645454545454544,0.0636,0.31629090909090907,0.003363636363636364,0.0023272727272727273,0.0006272727272727273
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (47).jpg,0.019254545454545455,0.0017,0.0007090909090909091,0.023454545454545454,0.13236363636363635,0.39194545454545454,0.008472727272727272,0.025381818181818182,0.39484545454545456,0.0008181818181818182,0.0010090909090909091,4.545454545454545e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (48).jpg,0.008663636363636363,0.003790909090909091,0.0032454545454545453,0.08037272727272728,0.008863636363636363,0.2545727272727273,0.013172727272727273,0.13998181818181818,0.48655454545454546,0.0002090909090909091,0.0005363636363636364,3.6363636363636364e-05
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (49).jpg,0.00048181818181818184,4.545454545454545e-05,0.0,0.010145454545454546,0.18185454545454546,0.21424545454545454,0.0006818181818181819,0.03904545454545454,0.5530272727272727,0.00021818181818181818,0.00025454545454545456,0.0
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (5).jpg,0.2349090909090909,0.4138272727272727,0.0037545454545454544,0.11592727272727273,0.04824545454545454,0.005827272727272727,0.021772727272727273,0.13677272727272727,0.007845454545454546,0.007927272727272727,0.002890909090909091,0.0003
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (6).jpg,0.1333181818181818,0.0116,0.014481818181818183,0.16393636363636363,0.257,0.3956909090909091,0.008036363636363637,0.005854545454545454,0.005709090909090909,0.0010090909090909091,0.0018272727272727273,0.0015363636363636363
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (7).jpg,0.3139818181818182,0.33096363636363635,0.003590909090909091,0.1034,0.03392727272727273,0.0022181818181818184,0.023463636363636364,0.1417,0.014145454545454546,0.02338181818181818,0.00810909090909091,0.001118181818181818
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (8).jpg,0.14933636363636363,0.041727272727272724,0.2984636363636364,0.07584545454545455,0.0037,0.004836363636363636,0.0012272727272727272,0.1525,0.22635454545454545,0.03129090909090909,0.01350909090909091,0.001209090909090909
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im (9).jpg,0.1397909090909091,0.024890909090909092,0.060436363636363635,0.1217,0.44664545454545457,0.14751818181818183,0.03722727272727273,0.004545454545454545,0.0158,0.0006272727272727273,0.0004181818181818182,0.0004
/Users/jjzhk/Desktop/Projects/PythonProjects/MachineLearning/images/kmeans/im.jpg,0.003690909090909091,0.004681818181818182,0.0015818181818181818,0.0066,0.0043,0.34694545454545456,0.006663636363636364,0.0168,0.6072272727272727,0.0005818181818181818,0.0006909090909090909,0.00023636363636363636
